Event_id,Timestamp,Activity,PickupPlan,Cargo,Truck
load_truck_Pcp17_tr30,2024-05-01 17:03:26,Load Truck,,,['tr30']
load_truck_Pcp17_tr31,2024-05-01 17:03:46,Load Truck,,,['tr31']
input_tally_sheet_Pcp1_tr35,2024-05-01 17:04:22,Input the Tally Sheet,,,['tr35']
print_w_ticket_Pcp1_tr35,2024-05-01 17:04:22,Print the Weighing Ticket,,,['tr35']
weigh_empty_truck_Pcp14_tr24,2024-05-01 17:04:31,Weigh the Empty Truck,,,['tr24']
assign_tr5_Pcp25,2024-05-01 17:04:33,Assign Truck,,,['tr5']
load_truck_Pcp14_tr24,2024-05-01 17:05:08,Load Truck,,,['tr24']
weigh_empty_truck_Pcp3_tr12,2024-05-01 17:05:24,Weigh the Empty Truck,,,['tr12']
assign_tr45_Pcp25,2024-05-01 17:05:25,Assign Truck,,,['tr45']
weigh_empty_truck_Pcp14_tr26,2024-05-01 17:06:14,Weigh the Empty Truck,,,['tr26']
eval_trs_exit_tr35_Pcp1,2024-05-01 17:06:23,Evaluate the Truck Exit,,,['tr35']
load_truck_Pcp3_tr12,2024-05-01 17:06:46,Load Truck,,,['tr12']
load_truck_Pcp14_tr26,2024-05-01 17:07:16,Load Truck,,,['tr26']
weigh_loaded_truck_Pcp84_tr49,2024-05-01 17:08:40,Weigh the Loaded Truck,,,['tr49']
weigh_empty_truck_Pcp25_tr45,2024-05-01 17:10:08,Weigh the Empty Truck,,,['tr45']
weigh_empty_truck_Pcp25_tr5,2024-05-01 17:10:25,Weigh the Empty Truck,,,['tr5']
weigh_loaded_truck_Pcp3_tr19,2024-05-01 17:10:37,Weigh the Loaded Truck,,,['tr19']
weigh_loaded_truck_Pcp33_tr42,2024-05-01 17:11:03,Weigh the Loaded Truck,,,['tr42']
load_truck_Pcp25_tr5,2024-05-01 17:11:09,Load Truck,,,['tr5']
load_truck_Pcp25_tr45,2024-05-01 17:11:44,Load Truck,,,['tr45']
weigh_loaded_truck_Pcp12_tr46,2024-05-01 17:12:31,Weigh the Loaded Truck,,,['tr46']
weigh_loaded_truck_Pcp89_tr15,2024-05-01 17:13:11,Weigh the Loaded Truck,,,['tr15']
assign_tr29_Pcp11,2024-05-01 17:14:46,Assign Truck,,,['tr29']
print_w_ticket_Pcp89_tr15,2024-05-01 17:14:55,Print the Weighing Ticket,,,['tr15']
input_tally_sheet_Pcp89_tr15,2024-05-01 17:14:55,Input the Tally Sheet,,,['tr15']
weigh_loaded_truck_Pcp56_tr2,2024-05-01 17:15:27,Weigh the Loaded Truck,,,['tr2']
assign_tr25_Pcp11,2024-05-01 17:15:47,Assign Truck,,,['tr25']
eval_trs_exit_tr15_Pcp89,2024-05-01 17:16:09,Evaluate the Truck Exit,,,['tr15']
assign_tr1_Pcp96,2024-05-01 17:16:26,Assign Truck,,,['tr1']
weigh_empty_truck_Pcp11_tr25,2024-05-01 17:16:29,Weigh the Empty Truck,,,['tr25']
assign_tr47_Pcp96,2024-05-01 17:16:43,Assign Truck,,,['tr47']
input_tally_sheet_Pcp56_tr2,2024-05-01 17:16:57,Input the Tally Sheet,,,['tr2']
print_w_ticket_Pcp56_tr2,2024-05-01 17:16:57,Print the Weighing Ticket,,,['tr2']
input_tally_sheet_Pcp3_tr19,2024-05-01 17:17:00,Input the Tally Sheet,,,['tr19']
print_w_ticket_Pcp3_tr19,2024-05-01 17:17:00,Print the Weighing Ticket,,,['tr19']
print_w_ticket_Pcp84_tr49,2024-05-01 17:17:29,Print the Weighing Ticket,,,['tr49']
input_tally_sheet_Pcp84_tr49,2024-05-01 17:17:29,Input the Tally Sheet,,,['tr49']
weigh_empty_truck_Pcp11_tr29,2024-05-01 17:17:58,Weigh the Empty Truck,,,['tr29']
eval_trs_exit_tr2_Pcp56,2024-05-01 17:18:24,Evaluate the Truck Exit,,,['tr2']
load_truck_Pcp11_tr29,2024-05-01 17:18:43,Load Truck,,,['tr29']
load_truck_Pcp11_tr25,2024-05-01 17:18:46,Load Truck,,,['tr25']
eval_trs_exit_tr19_Pcp3,2024-05-01 17:19:19,Evaluate the Truck Exit,,,['tr19']
weigh_loaded_truck_Pcp8_tr13,2024-05-01 17:19:20,Weigh the Loaded Truck,,,['tr13']
eval_trs_exit_tr49_Pcp84,2024-05-01 17:19:39,Evaluate the Truck Exit,,,['tr49']
input_tally_sheet_Pcp33_tr42,2024-05-01 17:20:16,Input the Tally Sheet,,,['tr42']
print_w_ticket_Pcp33_tr42,2024-05-01 17:20:16,Print the Weighing Ticket,,,['tr42']
eval_trs_exit_tr42_Pcp33,2024-05-01 17:20:53,Evaluate the Truck Exit,,,['tr42']
print_w_ticket_Pcp8_tr13,2024-05-01 17:21:22,Print the Weighing Ticket,,,['tr13']
input_tally_sheet_Pcp8_tr13,2024-05-01 17:21:22,Input the Tally Sheet,,,['tr13']
input_tally_sheet_Pcp12_tr46,2024-05-01 17:21:39,Input the Tally Sheet,,,['tr46']
print_w_ticket_Pcp12_tr46,2024-05-01 17:21:39,Print the Weighing Ticket,,,['tr46']
weigh_empty_truck_Pcp96_tr47,2024-05-01 17:22:16,Weigh the Empty Truck,,,['tr47']
eval_trs_exit_tr13_Pcp8,2024-05-01 17:22:46,Evaluate the Truck Exit,,,['tr13']
load_truck_Pcp96_tr47,2024-05-01 17:23:31,Load Truck,,,['tr47']
eval_trs_exit_tr46_Pcp12,2024-05-01 17:24:12,Evaluate the Truck Exit,,,['tr46']
weigh_loaded_truck_Pcp15_tr34,2024-05-01 17:24:13,Weigh the Loaded Truck,,,['tr34']
weigh_loaded_truck_Pcp56_tr22,2024-05-01 17:26:32,Weigh the Loaded Truck,,,['tr22']
print_w_ticket_Pcp56_tr22,2024-05-01 17:28:46,Print the Weighing Ticket,,,['tr22']
input_tally_sheet_Pcp56_tr22,2024-05-01 17:28:46,Input the Tally Sheet,,,['tr22']
weigh_empty_truck_Pcp96_tr1,2024-05-01 17:28:49,Weigh the Empty Truck,,,['tr1']
weigh_loaded_truck_Pcp17_tr31,2024-05-01 17:29:10,Weigh the Loaded Truck,,,['tr31']
load_truck_Pcp96_tr1,2024-05-01 17:29:25,Load Truck,,,['tr1']
eval_trs_exit_tr22_Pcp56,2024-05-01 17:30:09,Evaluate the Truck Exit,,,['tr22']
weigh_loaded_truck_Pcp11_tr29,2024-05-01 17:31:27,Weigh the Loaded Truck,,,['tr29']
input_tally_sheet_Pcp15_tr34,2024-05-01 17:31:36,Input the Tally Sheet,,,['tr34']
print_w_ticket_Pcp15_tr34,2024-05-01 17:31:36,Print the Weighing Ticket,,,['tr34']
input_tally_sheet_Pcp17_tr31,2024-05-01 17:32:06,Input the Tally Sheet,,,['tr31']
print_w_ticket_Pcp17_tr31,2024-05-01 17:32:06,Print the Weighing Ticket,,,['tr31']
eval_trs_exit_tr34_Pcp15,2024-05-01 17:33:28,Evaluate the Truck Exit,,,['tr34']
weigh_loaded_truck_Pcp11_tr25,2024-05-01 17:34:33,Weigh the Loaded Truck,,,['tr25']
eval_trs_exit_tr31_Pcp17,2024-05-01 17:34:50,Evaluate the Truck Exit,,,['tr31']
weigh_loaded_truck_Pcp84_tr44,2024-05-01 17:35:23,Weigh the Loaded Truck,,,['tr44']
print_w_ticket_Pcp11_tr25,2024-05-01 17:36:31,Print the Weighing Ticket,,,['tr25']
input_tally_sheet_Pcp11_tr25,2024-05-01 17:36:31,Input the Tally Sheet,,,['tr25']
input_tally_sheet_Pcp84_tr44,2024-05-01 17:38:15,Input the Tally Sheet,,,['tr44']
print_w_ticket_Pcp84_tr44,2024-05-01 17:38:15,Print the Weighing Ticket,,,['tr44']
eval_trs_exit_tr25_Pcp11,2024-05-01 17:40:11,Evaluate the Truck Exit,,,['tr25']
eval_trs_exit_tr44_Pcp84,2024-05-01 17:41:03,Evaluate the Truck Exit,,,['tr44']
print_w_ticket_Pcp11_tr29,2024-05-01 17:41:35,Print the Weighing Ticket,,,['tr29']
input_tally_sheet_Pcp11_tr29,2024-05-01 17:41:35,Input the Tally Sheet,,,['tr29']
weigh_loaded_truck_Pcp3_tr12,2024-05-01 17:41:48,Weigh the Loaded Truck,,,['tr12']
eval_trs_exit_tr29_Pcp11,2024-05-01 17:42:22,Evaluate the Truck Exit,,,['tr29']
print_w_ticket_Pcp3_tr12,2024-05-01 17:48:27,Print the Weighing Ticket,,,['tr12']
input_tally_sheet_Pcp3_tr12,2024-05-01 17:48:27,Input the Tally Sheet,,,['tr12']
eval_trs_exit_tr12_Pcp3,2024-05-01 17:50:44,Evaluate the Truck Exit,,,['tr12']
assign_tr3_Pcp92,2024-05-01 17:56:56,Assign Truck,,,['tr3']
assign_tr7_Pcp92,2024-05-01 17:58:14,Assign Truck,,,['tr7']
weigh_loaded_truck_Pcp14_tr24,2024-05-01 18:00:49,Weigh the Loaded Truck,,,['tr24']
input_tally_sheet_Pcp14_tr24,2024-05-01 18:03:57,Input the Tally Sheet,,,['tr24']
print_w_ticket_Pcp14_tr24,2024-05-01 18:03:57,Print the Weighing Ticket,,,['tr24']
weigh_empty_truck_Pcp92_tr3,2024-05-01 18:04:29,Weigh the Empty Truck,,,['tr3']
eval_trs_exit_tr24_Pcp14,2024-05-01 18:04:55,Evaluate the Truck Exit,,,['tr24']
load_truck_Pcp92_tr3,2024-05-01 18:05:38,Load Truck,,,['tr3']
weigh_loaded_truck_Pcp30_tr28,2024-05-01 18:06:01,Weigh the Loaded Truck,,,['tr28']
weigh_loaded_truck_Pcp14_tr26,2024-05-01 18:06:09,Weigh the Loaded Truck,,,['tr26']
weigh_loaded_truck_Pcp25_tr45,2024-05-01 18:07:25,Weigh the Loaded Truck,,,['tr45']
weigh_loaded_truck_Pcp17_tr30,2024-05-01 18:07:51,Weigh the Loaded Truck,,,['tr30']
input_tally_sheet_Pcp25_tr45,2024-05-01 18:10:47,Input the Tally Sheet,,,['tr45']
print_w_ticket_Pcp25_tr45,2024-05-01 18:10:47,Print the Weighing Ticket,,,['tr45']
print_w_ticket_Pcp14_tr26,2024-05-01 18:11:31,Print the Weighing Ticket,,,['tr26']
input_tally_sheet_Pcp14_tr26,2024-05-01 18:11:31,Input the Tally Sheet,,,['tr26']
eval_trs_exit_tr26_Pcp14,2024-05-01 18:12:06,Evaluate the Truck Exit,,,['tr26']
weigh_empty_truck_Pcp92_tr7,2024-05-01 18:12:41,Weigh the Empty Truck,,,['tr7']
eval_trs_exit_tr45_Pcp25,2024-05-01 18:12:49,Evaluate the Truck Exit,,,['tr45']
input_tally_sheet_Pcp30_tr28,2024-05-01 18:13:58,Input the Tally Sheet,,,['tr28']
print_w_ticket_Pcp30_tr28,2024-05-01 18:13:58,Print the Weighing Ticket,,,['tr28']
load_truck_Pcp92_tr7,2024-05-01 18:15:06,Load Truck,,,['tr7']
input_tally_sheet_Pcp17_tr30,2024-05-01 18:15:42,Input the Tally Sheet,,,['tr30']
print_w_ticket_Pcp17_tr30,2024-05-01 18:15:42,Print the Weighing Ticket,,,['tr30']
eval_trs_exit_tr28_Pcp30,2024-05-01 18:16:01,Evaluate the Truck Exit,,,['tr28']
eval_trs_exit_tr30_Pcp17,2024-05-01 18:16:54,Evaluate the Truck Exit,,,['tr30']
weigh_loaded_truck_Pcp25_tr5,2024-05-01 18:36:02,Weigh the Loaded Truck,,,['tr5']
input_tally_sheet_Pcp25_tr5,2024-05-01 18:40:11,Input the Tally Sheet,,,['tr5']
print_w_ticket_Pcp25_tr5,2024-05-01 18:40:11,Print the Weighing Ticket,,,['tr5']
weigh_loaded_truck_Pcp96_tr1,2024-05-01 18:41:58,Weigh the Loaded Truck,,,['tr1']
eval_trs_exit_tr5_Pcp25,2024-05-01 18:42:17,Evaluate the Truck Exit,,,['tr5']
weigh_loaded_truck_Pcp12_tr41,2024-05-01 18:47:31,Weigh the Loaded Truck,,,['tr41']
print_w_ticket_Pcp96_tr1,2024-05-01 18:49:46,Print the Weighing Ticket,,,['tr1']
input_tally_sheet_Pcp96_tr1,2024-05-01 18:49:46,Input the Tally Sheet,,,['tr1']
eval_trs_exit_tr1_Pcp96,2024-05-01 18:50:49,Evaluate the Truck Exit,,,['tr1']
weigh_loaded_truck_Pcp92_tr3,2024-05-01 18:53:33,Weigh the Loaded Truck,,,['tr3']
input_tally_sheet_Pcp12_tr41,2024-05-01 18:58:01,Input the Tally Sheet,,,['tr41']
print_w_ticket_Pcp12_tr41,2024-05-01 18:58:01,Print the Weighing Ticket,,,['tr41']
eval_trs_exit_tr41_Pcp12,2024-05-01 18:59:43,Evaluate the Truck Exit,,,['tr41']
print_w_ticket_Pcp92_tr3,2024-05-01 19:01:09,Print the Weighing Ticket,,,['tr3']
input_tally_sheet_Pcp92_tr3,2024-05-01 19:01:09,Input the Tally Sheet,,,['tr3']
eval_trs_exit_tr3_Pcp92,2024-05-01 19:02:03,Evaluate the Truck Exit,,,['tr3']
weigh_loaded_truck_Pcp96_tr47,2024-05-01 19:09:25,Weigh the Loaded Truck,,,['tr47']
assign_tr42_Pcp85,2024-05-01 19:09:39,Assign Truck,,,['tr42']
assign_tr16_Pcp85,2024-05-01 19:10:33,Assign Truck,,,['tr16']
weigh_empty_truck_Pcp85_tr42,2024-05-01 19:11:10,Weigh the Empty Truck,,,['tr42']
load_truck_Pcp85_tr42,2024-05-01 19:11:56,Load Truck,,,['tr42']
print_w_ticket_Pcp96_tr47,2024-05-01 19:17:02,Print the Weighing Ticket,,,['tr47']
input_tally_sheet_Pcp96_tr47,2024-05-01 19:17:02,Input the Tally Sheet,,,['tr47']
eval_trs_exit_tr47_Pcp96,2024-05-01 19:18:59,Evaluate the Truck Exit,,,['tr47']
weigh_empty_truck_Pcp85_tr16,2024-05-01 19:23:25,Weigh the Empty Truck,,,['tr16']
load_truck_Pcp85_tr16,2024-05-01 19:24:51,Load Truck,,,['tr16']
weigh_loaded_truck_Pcp85_tr42,2024-05-01 19:28:27,Weigh the Loaded Truck,,,['tr42']
input_tally_sheet_Pcp85_tr42,2024-05-01 19:30:02,Input the Tally Sheet,,,['tr42']
print_w_ticket_Pcp85_tr42,2024-05-01 19:30:02,Print the Weighing Ticket,,,['tr42']
eval_trs_exit_tr42_Pcp85,2024-05-01 19:31:32,Evaluate the Truck Exit,,,['tr42']
assign_tr8_Pcp80,2024-05-01 19:35:54,Assign Truck,,,['tr8']
assign_tr30_Pcp80,2024-05-01 19:36:15,Assign Truck,,,['tr30']
weigh_empty_truck_Pcp80_tr8,2024-05-01 19:38:50,Weigh the Empty Truck,,,['tr8']
load_truck_Pcp80_tr8,2024-05-01 19:39:56,Load Truck,,,['tr8']
weigh_loaded_truck_Pcp85_tr16,2024-05-01 19:40:37,Weigh the Loaded Truck,,,['tr16']
weigh_empty_truck_Pcp80_tr30,2024-05-01 19:47:49,Weigh the Empty Truck,,,['tr30']
input_tally_sheet_Pcp85_tr16,2024-05-01 19:47:52,Input the Tally Sheet,,,['tr16']
print_w_ticket_Pcp85_tr16,2024-05-01 19:47:52,Print the Weighing Ticket,,,['tr16']
eval_trs_exit_tr16_Pcp85,2024-05-01 19:48:58,Evaluate the Truck Exit,,,['tr16']
load_truck_Pcp80_tr30,2024-05-01 19:49:45,Load Truck,,,['tr30']
weigh_loaded_truck_Pcp80_tr8,2024-05-01 19:53:44,Weigh the Loaded Truck,,,['tr8']
print_w_ticket_Pcp80_tr8,2024-05-01 19:55:14,Print the Weighing Ticket,,,['tr8']
input_tally_sheet_Pcp80_tr8,2024-05-01 19:55:14,Input the Tally Sheet,,,['tr8']
eval_trs_exit_tr8_Pcp80,2024-05-01 19:57:12,Evaluate the Truck Exit,,,['tr8']
weigh_loaded_truck_Pcp80_tr30,2024-05-01 20:04:01,Weigh the Loaded Truck,,,['tr30']
print_w_ticket_Pcp80_tr30,2024-05-01 20:07:52,Print the Weighing Ticket,,,['tr30']
input_tally_sheet_Pcp80_tr30,2024-05-01 20:07:52,Input the Tally Sheet,,,['tr30']
eval_trs_exit_tr30_Pcp80,2024-05-01 20:09:33,Evaluate the Truck Exit,,,['tr30']
weigh_loaded_truck_Pcp92_tr7,2024-05-01 20:57:30,Weigh the Loaded Truck,,,['tr7']
print_w_ticket_Pcp92_tr7,2024-05-01 21:10:22,Print the Weighing Ticket,,,['tr7']
input_tally_sheet_Pcp92_tr7,2024-05-01 21:10:22,Input the Tally Sheet,,,['tr7']
eval_trs_exit_tr7_Pcp92,2024-05-01 21:11:38,Evaluate the Truck Exit,,,['tr7']
assign_tr13_Pcp35,2024-05-02 05:42:13,Assign Truck,,,['tr13']
assign_tr23_Pcp35,2024-05-02 05:42:58,Assign Truck,,,['tr23']
weigh_empty_truck_Pcp35_tr13,2024-05-02 05:49:53,Weigh the Empty Truck,,,['tr13']
weigh_empty_truck_Pcp35_tr23,2024-05-02 05:51:02,Weigh the Empty Truck,,,['tr23']
load_truck_Pcp35_tr13,2024-05-02 05:51:47,Load Truck,,,['tr13']
load_truck_Pcp35_tr23,2024-05-02 05:51:53,Load Truck,,,['tr23']
weigh_loaded_truck_Pcp35_tr13,2024-05-02 06:23:12,Weigh the Loaded Truck,,,['tr13']
print_w_ticket_Pcp35_tr13,2024-05-02 06:26:11,Print the Weighing Ticket,,,['tr13']
input_tally_sheet_Pcp35_tr13,2024-05-02 06:26:11,Input the Tally Sheet,,,['tr13']
eval_trs_exit_tr13_Pcp35,2024-05-02 06:28:14,Evaluate the Truck Exit,,,['tr13']
assign_tr31_Pcp88,2024-05-02 07:41:12,Assign Truck,,,['tr31']
assign_tr26_Pcp88,2024-05-02 07:41:24,Assign Truck,,,['tr26']
weigh_empty_truck_Pcp88_tr31,2024-05-02 07:45:33,Weigh the Empty Truck,,,['tr31']
load_truck_Pcp88_tr31,2024-05-02 07:46:21,Load Truck,,,['tr31']
assign_tr5_Pcp82,2024-05-02 07:48:43,Assign Truck,,,['tr5']
weigh_empty_truck_Pcp88_tr26,2024-05-02 07:48:56,Weigh the Empty Truck,,,['tr26']
load_truck_Pcp88_tr26,2024-05-02 07:50:25,Load Truck,,,['tr26']
assign_tr13_Pcp82,2024-05-02 07:52:08,Assign Truck,,,['tr13']
weigh_loaded_truck_Pcp35_tr23,2024-05-02 07:53:55,Weigh the Loaded Truck,,,['tr23']
weigh_loaded_truck_Pcp88_tr26,2024-05-02 07:57:31,Weigh the Loaded Truck,,,['tr26']
weigh_empty_truck_Pcp82_tr13,2024-05-02 07:57:34,Weigh the Empty Truck,,,['tr13']
load_truck_Pcp82_tr13,2024-05-02 07:58:13,Load Truck,,,['tr13']
print_w_ticket_Pcp35_tr23,2024-05-02 07:58:30,Print the Weighing Ticket,,,['tr23']
input_tally_sheet_Pcp35_tr23,2024-05-02 07:58:30,Input the Tally Sheet,,,['tr23']
weigh_empty_truck_Pcp82_tr5,2024-05-02 07:59:38,Weigh the Empty Truck,,,['tr5']
eval_trs_exit_tr23_Pcp35,2024-05-02 08:00:33,Evaluate the Truck Exit,,,['tr23']
load_truck_Pcp82_tr5,2024-05-02 08:01:03,Load Truck,,,['tr5']
input_tally_sheet_Pcp88_tr26,2024-05-02 08:01:52,Input the Tally Sheet,,,['tr26']
print_w_ticket_Pcp88_tr26,2024-05-02 08:01:52,Print the Weighing Ticket,,,['tr26']
eval_trs_exit_tr26_Pcp88,2024-05-02 08:02:40,Evaluate the Truck Exit,,,['tr26']
assign_tr9_Pcp78,2024-05-02 08:15:11,Assign Truck,,,['tr9']
assign_tr23_Pcp78,2024-05-02 08:15:34,Assign Truck,,,['tr23']
weigh_empty_truck_Pcp78_tr9,2024-05-02 08:16:38,Weigh the Empty Truck,,,['tr9']
load_truck_Pcp78_tr9,2024-05-02 08:18:08,Load Truck,,,['tr9']
weigh_empty_truck_Pcp78_tr23,2024-05-02 08:20:23,Weigh the Empty Truck,,,['tr23']
load_truck_Pcp78_tr23,2024-05-02 08:21:07,Load Truck,,,['tr23']
assign_tr42_Pcp61,2024-05-02 08:22:43,Assign Truck,,,['tr42']
assign_tr21_Pcp61,2024-05-02 08:23:58,Assign Truck,,,['tr21']
weigh_empty_truck_Pcp61_tr42,2024-05-02 08:24:06,Weigh the Empty Truck,,,['tr42']
load_truck_Pcp61_tr42,2024-05-02 08:24:49,Load Truck,,,['tr42']
weigh_loaded_truck_Pcp78_tr23,2024-05-02 08:30:22,Weigh the Loaded Truck,,,['tr23']
assign_tr30_Pcp57,2024-05-02 08:30:33,Assign Truck,,,['tr30']
assign_tr29_Pcp57,2024-05-02 08:30:43,Assign Truck,,,['tr29']
weigh_empty_truck_Pcp61_tr21,2024-05-02 08:34:21,Weigh the Empty Truck,,,['tr21']
weigh_loaded_truck_Pcp78_tr9,2024-05-02 08:36:09,Weigh the Loaded Truck,,,['tr9']
weigh_empty_truck_Pcp57_tr30,2024-05-02 08:36:11,Weigh the Empty Truck,,,['tr30']
print_w_ticket_Pcp78_tr23,2024-05-02 08:36:39,Print the Weighing Ticket,,,['tr23']
input_tally_sheet_Pcp78_tr23,2024-05-02 08:36:39,Input the Tally Sheet,,,['tr23']
load_truck_Pcp61_tr21,2024-05-02 08:37:24,Load Truck,,,['tr21']
load_truck_Pcp57_tr30,2024-05-02 08:37:45,Load Truck,,,['tr30']
weigh_loaded_truck_Pcp82_tr13,2024-05-02 08:38:49,Weigh the Loaded Truck,,,['tr13']
input_tally_sheet_Pcp78_tr9,2024-05-02 08:38:50,Input the Tally Sheet,,,['tr9']
print_w_ticket_Pcp78_tr9,2024-05-02 08:38:50,Print the Weighing Ticket,,,['tr9']
eval_trs_exit_tr23_Pcp78,2024-05-02 08:38:54,Evaluate the Truck Exit,,,['tr23']
eval_trs_exit_tr9_Pcp78,2024-05-02 08:40:28,Evaluate the Truck Exit,,,['tr9']
weigh_empty_truck_Pcp57_tr29,2024-05-02 08:41:21,Weigh the Empty Truck,,,['tr29']
load_truck_Pcp57_tr29,2024-05-02 08:42:21,Load Truck,,,['tr29']
weigh_loaded_truck_Pcp61_tr42,2024-05-02 08:44:25,Weigh the Loaded Truck,,,['tr42']
input_tally_sheet_Pcp82_tr13,2024-05-02 08:45:18,Input the Tally Sheet,,,['tr13']
print_w_ticket_Pcp82_tr13,2024-05-02 08:45:18,Print the Weighing Ticket,,,['tr13']
weigh_loaded_truck_Pcp61_tr21,2024-05-02 08:45:40,Weigh the Loaded Truck,,,['tr21']
eval_trs_exit_tr13_Pcp82,2024-05-02 08:46:35,Evaluate the Truck Exit,,,['tr13']
input_tally_sheet_Pcp61_tr42,2024-05-02 08:49:51,Input the Tally Sheet,,,['tr42']
print_w_ticket_Pcp61_tr42,2024-05-02 08:49:51,Print the Weighing Ticket,,,['tr42']
eval_trs_exit_tr42_Pcp61,2024-05-02 08:51:17,Evaluate the Truck Exit,,,['tr42']
print_w_ticket_Pcp61_tr21,2024-05-02 08:53:08,Print the Weighing Ticket,,,['tr21']
input_tally_sheet_Pcp61_tr21,2024-05-02 08:53:08,Input the Tally Sheet,,,['tr21']
weigh_loaded_truck_Pcp57_tr30,2024-05-02 08:54:09,Weigh the Loaded Truck,,,['tr30']
assign_tr20_Pcp32,2024-05-02 08:57:08,Assign Truck,,,['tr20']
print_w_ticket_Pcp57_tr30,2024-05-02 08:57:10,Print the Weighing Ticket,,,['tr30']
input_tally_sheet_Pcp57_tr30,2024-05-02 08:57:10,Input the Tally Sheet,,,['tr30']
assign_tr14_Pcp32,2024-05-02 08:57:16,Assign Truck,,,['tr14']
weigh_empty_truck_Pcp32_tr20,2024-05-02 08:57:48,Weigh the Empty Truck,,,['tr20']
eval_trs_exit_tr21_Pcp61,2024-05-02 08:58:14,Evaluate the Truck Exit,,,['tr21']
eval_trs_exit_tr30_Pcp57,2024-05-02 08:58:22,Evaluate the Truck Exit,,,['tr30']
load_truck_Pcp32_tr20,2024-05-02 08:58:59,Load Truck,,,['tr20']
weigh_empty_truck_Pcp32_tr14,2024-05-02 08:59:46,Weigh the Empty Truck,,,['tr14']
weigh_loaded_truck_Pcp88_tr31,2024-05-02 09:00:47,Weigh the Loaded Truck,,,['tr31']
load_truck_Pcp32_tr14,2024-05-02 09:00:47,Load Truck,,,['tr14']
assign_tr23_Pcp58,2024-05-02 09:03:19,Assign Truck,,,['tr23']
assign_tr49_Pcp58,2024-05-02 09:04:51,Assign Truck,,,['tr49']
print_w_ticket_Pcp88_tr31,2024-05-02 09:05:28,Print the Weighing Ticket,,,['tr31']
input_tally_sheet_Pcp88_tr31,2024-05-02 09:05:28,Input the Tally Sheet,,,['tr31']
weigh_empty_truck_Pcp58_tr23,2024-05-02 09:06:42,Weigh the Empty Truck,,,['tr23']
eval_trs_exit_tr31_Pcp88,2024-05-02 09:06:49,Evaluate the Truck Exit,,,['tr31']
load_truck_Pcp58_tr23,2024-05-02 09:07:14,Load Truck,,,['tr23']
weigh_loaded_truck_Pcp82_tr5,2024-05-02 09:10:36,Weigh the Loaded Truck,,,['tr5']
weigh_empty_truck_Pcp58_tr49,2024-05-02 09:14:28,Weigh the Empty Truck,,,['tr49']
input_tally_sheet_Pcp82_tr5,2024-05-02 09:17:30,Input the Tally Sheet,,,['tr5']
print_w_ticket_Pcp82_tr5,2024-05-02 09:17:30,Print the Weighing Ticket,,,['tr5']
load_truck_Pcp58_tr49,2024-05-02 09:18:13,Load Truck,,,['tr49']
eval_trs_exit_tr5_Pcp82,2024-05-02 09:18:49,Evaluate the Truck Exit,,,['tr5']
weigh_loaded_truck_Pcp32_tr20,2024-05-02 09:24:26,Weigh the Loaded Truck,,,['tr20']
print_w_ticket_Pcp32_tr20,2024-05-02 09:26:32,Print the Weighing Ticket,,,['tr20']
input_tally_sheet_Pcp32_tr20,2024-05-02 09:26:32,Input the Tally Sheet,,,['tr20']
eval_trs_exit_tr20_Pcp32,2024-05-02 09:30:56,Evaluate the Truck Exit,,,['tr20']
assign_tr35_Pcp37,2024-05-02 09:34:00,Assign Truck,,,['tr35']
assign_tr38_Pcp37,2024-05-02 09:34:30,Assign Truck,,,['tr38']
weigh_empty_truck_Pcp37_tr35,2024-05-02 09:34:42,Weigh the Empty Truck,,,['tr35']
load_truck_Pcp37_tr35,2024-05-02 09:36:28,Load Truck,,,['tr35']
weigh_empty_truck_Pcp37_tr38,2024-05-02 09:38:35,Weigh the Empty Truck,,,['tr38']
load_truck_Pcp37_tr38,2024-05-02 09:39:28,Load Truck,,,['tr38']
weigh_loaded_truck_Pcp57_tr29,2024-05-02 09:46:11,Weigh the Loaded Truck,,,['tr29']
weigh_loaded_truck_Pcp58_tr49,2024-05-02 09:46:26,Weigh the Loaded Truck,,,['tr49']
assign_tr20_Pcp75,2024-05-02 09:49:06,Assign Truck,,,['tr20']
assign_tr22_Pcp75,2024-05-02 09:49:49,Assign Truck,,,['tr22']
weigh_loaded_truck_Pcp37_tr38,2024-05-02 09:50:28,Weigh the Loaded Truck,,,['tr38']
weigh_empty_truck_Pcp75_tr20,2024-05-02 09:50:48,Weigh the Empty Truck,,,['tr20']
print_w_ticket_Pcp37_tr38,2024-05-02 09:51:01,Print the Weighing Ticket,,,['tr38']
input_tally_sheet_Pcp37_tr38,2024-05-02 09:51:01,Input the Tally Sheet,,,['tr38']
load_truck_Pcp75_tr20,2024-05-02 09:51:33,Load Truck,,,['tr20']
weigh_empty_truck_Pcp75_tr22,2024-05-02 09:51:39,Weigh the Empty Truck,,,['tr22']
load_truck_Pcp75_tr22,2024-05-02 09:52:17,Load Truck,,,['tr22']
input_tally_sheet_Pcp58_tr49,2024-05-02 09:52:42,Input the Tally Sheet,,,['tr49']
print_w_ticket_Pcp58_tr49,2024-05-02 09:52:42,Print the Weighing Ticket,,,['tr49']
input_tally_sheet_Pcp57_tr29,2024-05-02 09:53:08,Input the Tally Sheet,,,['tr29']
print_w_ticket_Pcp57_tr29,2024-05-02 09:53:08,Print the Weighing Ticket,,,['tr29']
