Event_id,Timestamp,Activity,Objects,Relations,ObjectChanges,RelationChanges
Lodge_Pcp54,2024-04-29 11:11:06,Lodge Pickup Plan,"['Pcp54', 'Cr14']",['Cr14_to_Pcp54'],"[{'ObjectId': 'Pcp54', 'Attribute': 'CargoID', 'NewValue': 'Cr14'}, {'ObjectId': 'Pcp54', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp54', 'Attribute': 'Total pickup weight', 'NewValue': 11095.8}, {'ObjectId': 'Pcp54', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr14', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 89117.8}, {'ObjectId': 'Cr14', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr14_to_Pcp54', 'Target': 'Pcp54', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp53,2024-04-29 11:17:06,Lodge Pickup Plan,"['Pcp53', 'Cr1']",['Cr1_to_Pcp53'],"[{'ObjectId': 'Pcp53', 'Attribute': 'CargoID', 'NewValue': 'Cr1'}, {'ObjectId': 'Pcp53', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp53', 'Attribute': 'Total pickup weight', 'NewValue': 10435.6}, {'ObjectId': 'Pcp53', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr1', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 99073.1}, {'ObjectId': 'Cr1', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr1_to_Pcp53', 'Target': 'Pcp53', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp45,2024-04-29 11:20:04,Lodge Pickup Plan,"['Pcp45', 'Cr12']",['Cr12_to_Pcp45'],"[{'ObjectId': 'Pcp45', 'Attribute': 'CargoID', 'NewValue': 'Cr12'}, {'ObjectId': 'Pcp45', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp45', 'Attribute': 'Total pickup weight', 'NewValue': 10354.6}, {'ObjectId': 'Pcp45', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr12', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 94354.7}, {'ObjectId': 'Cr12', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr12_to_Pcp45', 'Target': 'Pcp45', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp100,2024-04-29 11:34:06,Lodge Pickup Plan,"['Pcp100', 'Cr20']",['Cr20_to_Pcp100'],"[{'ObjectId': 'Pcp100', 'Attribute': 'CargoID', 'NewValue': 'Cr20'}, {'ObjectId': 'Pcp100', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp100', 'Attribute': 'Total pickup weight', 'NewValue': 10424.2}, {'ObjectId': 'Pcp100', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr20', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 91717.3}, {'ObjectId': 'Cr20', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr20_to_Pcp100', 'Target': 'Pcp100', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp49,2024-04-29 11:34:47,Lodge Pickup Plan,"['Pcp49', 'Cr15']",['Cr15_to_Pcp49'],"[{'ObjectId': 'Pcp49', 'Attribute': 'CargoID', 'NewValue': 'Cr15'}, {'ObjectId': 'Pcp49', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp49', 'Attribute': 'Total pickup weight', 'NewValue': 11424.2}, {'ObjectId': 'Pcp49', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr15', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 72105.8}, {'ObjectId': 'Cr15', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr15_to_Pcp49', 'Target': 'Pcp49', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp60,2024-04-29 11:42:49,Lodge Pickup Plan,"['Pcp60', 'Cr4']",['Cr4_to_Pcp60'],"[{'ObjectId': 'Pcp60', 'Attribute': 'CargoID', 'NewValue': 'Cr4'}, {'ObjectId': 'Pcp60', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp60', 'Attribute': 'Total pickup weight', 'NewValue': 11817.3}, {'ObjectId': 'Pcp60', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr4', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 123276.2}, {'ObjectId': 'Cr4', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr4_to_Pcp60', 'Target': 'Pcp60', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp31,2024-04-29 11:53:08,Lodge Pickup Plan,"['Pcp31', 'Cr5']",['Cr5_to_Pcp31'],"[{'ObjectId': 'Pcp31', 'Attribute': 'CargoID', 'NewValue': 'Cr5'}, {'ObjectId': 'Pcp31', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp31', 'Attribute': 'Total pickup weight', 'NewValue': 10397.9}, {'ObjectId': 'Pcp31', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr5', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 95770.1}, {'ObjectId': 'Cr5', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr5_to_Pcp31', 'Target': 'Pcp31', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp66,2024-04-29 11:58:28,Lodge Pickup Plan,"['Pcp66', 'Cr12']",['Cr12_to_Pcp66'],"[{'ObjectId': 'Pcp66', 'Attribute': 'CargoID', 'NewValue': 'Cr12'}, {'ObjectId': 'Pcp66', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp66', 'Attribute': 'Total pickup weight', 'NewValue': 11497.8}, {'ObjectId': 'Pcp66', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr12', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 82856.9}, {'ObjectId': 'Cr12', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr12_to_Pcp66', 'Target': 'Pcp66', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp68,2024-04-29 12:04:03,Lodge Pickup Plan,"['Pcp68', 'Cr10']",['Cr10_to_Pcp68'],"[{'ObjectId': 'Pcp68', 'Attribute': 'CargoID', 'NewValue': 'Cr10'}, {'ObjectId': 'Pcp68', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp68', 'Attribute': 'Total pickup weight', 'NewValue': 11324.9}, {'ObjectId': 'Pcp68', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr10', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 79663.9}, {'ObjectId': 'Cr10', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr10_to_Pcp68', 'Target': 'Pcp68', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp76,2024-04-29 12:13:27,Lodge Pickup Plan,"['Pcp76', 'Cr6']",['Cr6_to_Pcp76'],"[{'ObjectId': 'Pcp76', 'Attribute': 'CargoID', 'NewValue': 'Cr6'}, {'ObjectId': 'Pcp76', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp76', 'Attribute': 'Total pickup weight', 'NewValue': 10677.9}, {'ObjectId': 'Pcp76', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr6', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 89862.5}, {'ObjectId': 'Cr6', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr6_to_Pcp76', 'Target': 'Pcp76', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp83,2024-04-29 12:14:55,Lodge Pickup Plan,"['Pcp83', 'Cr2']",['Cr2_to_Pcp83'],"[{'ObjectId': 'Pcp83', 'Attribute': 'CargoID', 'NewValue': 'Cr2'}, {'ObjectId': 'Pcp83', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp83', 'Attribute': 'Total pickup weight', 'NewValue': 10317.9}, {'ObjectId': 'Pcp83', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr2', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 68492.3}, {'ObjectId': 'Cr2', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr2_to_Pcp83', 'Target': 'Pcp83', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp52,2024-04-29 12:15:05,Lodge Pickup Plan,"['Pcp52', 'Cr7']",['Cr7_to_Pcp52'],"[{'ObjectId': 'Pcp52', 'Attribute': 'CargoID', 'NewValue': 'Cr7'}, {'ObjectId': 'Pcp52', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp52', 'Attribute': 'Total pickup weight', 'NewValue': 10390.0}, {'ObjectId': 'Pcp52', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr7', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 109995.5}, {'ObjectId': 'Cr7', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr7_to_Pcp52', 'Target': 'Pcp52', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp42,2024-04-29 13:23:11,Lodge Pickup Plan,"['Pcp42', 'Cr1']",['Cr1_to_Pcp42'],"[{'ObjectId': 'Pcp42', 'Attribute': 'CargoID', 'NewValue': 'Cr1'}, {'ObjectId': 'Pcp42', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp42', 'Attribute': 'Total pickup weight', 'NewValue': 11406.9}, {'ObjectId': 'Pcp42', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr1', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 87666.2}, {'ObjectId': 'Cr1', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr1_to_Pcp42', 'Target': 'Pcp42', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp2,2024-04-29 13:27:32,Lodge Pickup Plan,"['Pcp2', 'Cr18']",['Cr18_to_Pcp2'],"[{'ObjectId': 'Pcp2', 'Attribute': 'CargoID', 'NewValue': 'Cr18'}, {'ObjectId': 'Pcp2', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp2', 'Attribute': 'Total pickup weight', 'NewValue': 11253.0}, {'ObjectId': 'Pcp2', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr18', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 110841.9}, {'ObjectId': 'Cr18', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr18_to_Pcp2', 'Target': 'Pcp2', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp43,2024-04-29 13:28:05,Lodge Pickup Plan,"['Pcp43', 'Cr19']",['Cr19_to_Pcp43'],"[{'ObjectId': 'Pcp43', 'Attribute': 'CargoID', 'NewValue': 'Cr19'}, {'ObjectId': 'Pcp43', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp43', 'Attribute': 'Total pickup weight', 'NewValue': 10012.1}, {'ObjectId': 'Pcp43', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr19', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 114936.9}, {'ObjectId': 'Cr19', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr19_to_Pcp43', 'Target': 'Pcp43', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp35,2024-04-29 13:34:03,Lodge Pickup Plan,"['Pcp35', 'Cr14']",['Cr14_to_Pcp35'],"[{'ObjectId': 'Pcp35', 'Attribute': 'CargoID', 'NewValue': 'Cr14'}, {'ObjectId': 'Pcp35', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp35', 'Attribute': 'Total pickup weight', 'NewValue': 10246.5}, {'ObjectId': 'Pcp35', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr14', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 78871.3}, {'ObjectId': 'Cr14', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr14_to_Pcp35', 'Target': 'Pcp35', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp34,2024-04-29 14:00:34,Lodge Pickup Plan,"['Pcp34', 'Cr6']",['Cr6_to_Pcp34'],"[{'ObjectId': 'Pcp34', 'Attribute': 'CargoID', 'NewValue': 'Cr6'}, {'ObjectId': 'Pcp34', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp34', 'Attribute': 'Total pickup weight', 'NewValue': 11752.1}, {'ObjectId': 'Pcp34', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr6', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 78110.4}, {'ObjectId': 'Cr6', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr6_to_Pcp34', 'Target': 'Pcp34', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp27,2024-04-29 14:03:46,Lodge Pickup Plan,"['Pcp27', 'Cr8']",['Cr8_to_Pcp27'],"[{'ObjectId': 'Pcp27', 'Attribute': 'CargoID', 'NewValue': 'Cr8'}, {'ObjectId': 'Pcp27', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp27', 'Attribute': 'Total pickup weight', 'NewValue': 11830.5}, {'ObjectId': 'Pcp27', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr8', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 78909.6}, {'ObjectId': 'Cr8', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr8_to_Pcp27', 'Target': 'Pcp27', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp9,2024-04-29 14:11:24,Lodge Pickup Plan,"['Pcp9', 'Cr3']",['Cr3_to_Pcp9'],"[{'ObjectId': 'Pcp9', 'Attribute': 'CargoID', 'NewValue': 'Cr3'}, {'ObjectId': 'Pcp9', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp9', 'Attribute': 'Total pickup weight', 'NewValue': 10230.5}, {'ObjectId': 'Pcp9', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr3', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 82581.6}, {'ObjectId': 'Cr3', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr3_to_Pcp9', 'Target': 'Pcp9', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp24,2024-04-29 14:13:18,Lodge Pickup Plan,"['Pcp24', 'Cr9']",['Cr9_to_Pcp24'],"[{'ObjectId': 'Pcp24', 'Attribute': 'CargoID', 'NewValue': 'Cr9'}, {'ObjectId': 'Pcp24', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp24', 'Attribute': 'Total pickup weight', 'NewValue': 10986.9}, {'ObjectId': 'Pcp24', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr9', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 110885.0}, {'ObjectId': 'Cr9', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr9_to_Pcp24', 'Target': 'Pcp24', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp6,2024-04-29 14:26:20,Lodge Pickup Plan,"['Pcp6', 'Cr5']",['Cr5_to_Pcp6'],"[{'ObjectId': 'Pcp6', 'Attribute': 'CargoID', 'NewValue': 'Cr5'}, {'ObjectId': 'Pcp6', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp6', 'Attribute': 'Total pickup weight', 'NewValue': 10028.0}, {'ObjectId': 'Pcp6', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr5', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 85742.1}, {'ObjectId': 'Cr5', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr5_to_Pcp6', 'Target': 'Pcp6', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp65,2024-04-29 14:32:35,Lodge Pickup Plan,"['Pcp65', 'Cr4']",['Cr4_to_Pcp65'],"[{'ObjectId': 'Pcp65', 'Attribute': 'CargoID', 'NewValue': 'Cr4'}, {'ObjectId': 'Pcp65', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp65', 'Attribute': 'Total pickup weight', 'NewValue': 10933.0}, {'ObjectId': 'Pcp65', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr4', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 112343.2}, {'ObjectId': 'Cr4', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr4_to_Pcp65', 'Target': 'Pcp65', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp20,2024-04-29 14:38:02,Lodge Pickup Plan,"['Pcp20', 'Cr11']",['Cr11_to_Pcp20'],"[{'ObjectId': 'Pcp20', 'Attribute': 'CargoID', 'NewValue': 'Cr11'}, {'ObjectId': 'Pcp20', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp20', 'Attribute': 'Total pickup weight', 'NewValue': 10983.7}, {'ObjectId': 'Pcp20', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr11', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 87787.5}, {'ObjectId': 'Cr11', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr11_to_Pcp20', 'Target': 'Pcp20', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp26,2024-04-29 14:50:08,Lodge Pickup Plan,"['Pcp26', 'Cr10']",['Cr10_to_Pcp26'],"[{'ObjectId': 'Pcp26', 'Attribute': 'CargoID', 'NewValue': 'Cr10'}, {'ObjectId': 'Pcp26', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp26', 'Attribute': 'Total pickup weight', 'NewValue': 11559.1}, {'ObjectId': 'Pcp26', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr10', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 68104.8}, {'ObjectId': 'Cr10', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr10_to_Pcp26', 'Target': 'Pcp26', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp19,2024-04-29 14:53:46,Lodge Pickup Plan,"['Pcp19', 'Cr8']",['Cr8_to_Pcp19'],"[{'ObjectId': 'Pcp19', 'Attribute': 'CargoID', 'NewValue': 'Cr8'}, {'ObjectId': 'Pcp19', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp19', 'Attribute': 'Total pickup weight', 'NewValue': 11638.8}, {'ObjectId': 'Pcp19', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr8', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 67270.8}, {'ObjectId': 'Cr8', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr8_to_Pcp19', 'Target': 'Pcp19', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp97,2024-04-29 15:14:43,Lodge Pickup Plan,"['Pcp97', 'Cr12']",['Cr12_to_Pcp97'],"[{'ObjectId': 'Pcp97', 'Attribute': 'CargoID', 'NewValue': 'Cr12'}, {'ObjectId': 'Pcp97', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp97', 'Attribute': 'Total pickup weight', 'NewValue': 10470.6}, {'ObjectId': 'Pcp97', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr12', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 72386.3}, {'ObjectId': 'Cr12', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr12_to_Pcp97', 'Target': 'Pcp97', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp95,2024-04-29 15:20:33,Lodge Pickup Plan,"['Pcp95', 'Cr15']",['Cr15_to_Pcp95'],"[{'ObjectId': 'Pcp95', 'Attribute': 'CargoID', 'NewValue': 'Cr15'}, {'ObjectId': 'Pcp95', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp95', 'Attribute': 'Total pickup weight', 'NewValue': 10694.5}, {'ObjectId': 'Pcp95', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr15', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 61411.3}, {'ObjectId': 'Cr15', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr15_to_Pcp95', 'Target': 'Pcp95', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp15,2024-04-29 15:23:27,Lodge Pickup Plan,"['Pcp15', 'Cr3']",['Cr3_to_Pcp15'],"[{'ObjectId': 'Pcp15', 'Attribute': 'CargoID', 'NewValue': 'Cr3'}, {'ObjectId': 'Pcp15', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp15', 'Attribute': 'Total pickup weight', 'NewValue': 10448.0}, {'ObjectId': 'Pcp15', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr3', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 72133.6}, {'ObjectId': 'Cr3', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr3_to_Pcp15', 'Target': 'Pcp15', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp94,2024-04-29 15:23:36,Lodge Pickup Plan,"['Pcp94', 'Cr6']",['Cr6_to_Pcp94'],"[{'ObjectId': 'Pcp94', 'Attribute': 'CargoID', 'NewValue': 'Cr6'}, {'ObjectId': 'Pcp94', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp94', 'Attribute': 'Total pickup weight', 'NewValue': 10423.2}, {'ObjectId': 'Pcp94', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr6', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 67687.2}, {'ObjectId': 'Cr6', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr6_to_Pcp94', 'Target': 'Pcp94', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp46,2024-04-29 15:29:30,Lodge Pickup Plan,"['Pcp46', 'Cr16']",['Cr16_to_Pcp46'],"[{'ObjectId': 'Pcp46', 'Attribute': 'CargoID', 'NewValue': 'Cr16'}, {'ObjectId': 'Pcp46', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp46', 'Attribute': 'Total pickup weight', 'NewValue': 10217.0}, {'ObjectId': 'Pcp46', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr16', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 116297.1}, {'ObjectId': 'Cr16', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr16_to_Pcp46', 'Target': 'Pcp46', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp99,2024-04-29 15:33:22,Lodge Pickup Plan,"['Pcp99', 'Cr18']",['Cr18_to_Pcp99'],"[{'ObjectId': 'Pcp99', 'Attribute': 'CargoID', 'NewValue': 'Cr18'}, {'ObjectId': 'Pcp99', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp99', 'Attribute': 'Total pickup weight', 'NewValue': 11566.6}, {'ObjectId': 'Pcp99', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr18', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 99275.3}, {'ObjectId': 'Cr18', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr18_to_Pcp99', 'Target': 'Pcp99', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp73,2024-04-29 15:35:00,Lodge Pickup Plan,"['Pcp73', 'Cr5']",['Cr5_to_Pcp73'],"[{'ObjectId': 'Pcp73', 'Attribute': 'CargoID', 'NewValue': 'Cr5'}, {'ObjectId': 'Pcp73', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp73', 'Attribute': 'Total pickup weight', 'NewValue': 11267.0}, {'ObjectId': 'Pcp73', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr5', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 74475.1}, {'ObjectId': 'Cr5', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr5_to_Pcp73', 'Target': 'Pcp73', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp40,2024-04-29 15:35:17,Lodge Pickup Plan,"['Pcp40', 'Cr2']",['Cr2_to_Pcp40'],"[{'ObjectId': 'Pcp40', 'Attribute': 'CargoID', 'NewValue': 'Cr2'}, {'ObjectId': 'Pcp40', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp40', 'Attribute': 'Total pickup weight', 'NewValue': 11629.7}, {'ObjectId': 'Pcp40', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr2', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 56862.6}, {'ObjectId': 'Cr2', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr2_to_Pcp40', 'Target': 'Pcp40', 'ChangeStatus': 'addedTarget'}]"
Lodge_Pcp33,2024-04-29 15:39:56,Lodge Pickup Plan,"['Pcp33', 'Cr19']",['Cr19_to_Pcp33'],"[{'ObjectId': 'Pcp33', 'Attribute': 'CargoID', 'NewValue': 'Cr19'}, {'ObjectId': 'Pcp33', 'Attribute': 'Num of trucks', 'NewValue': 2}, {'ObjectId': 'Pcp33', 'Attribute': 'Total pickup weight', 'NewValue': 11120.9}, {'ObjectId': 'Pcp33', 'Attribute': 'lifecycle', 'NewValue': 'lodged'}, {'ObjectId': 'Cr19', 'Attribute': 'Cargo stock weight(scheduled)', 'NewValue': 103816.0}, {'ObjectId': 'Cr19', 'Attribute': 'lifecycle', 'NewValue': 'scheduled'}]","[{'RelationId': 'Cr19_to_Pcp33', 'Target': 'Pcp33', 'ChangeStatus': 'addedTarget'}]"
