object_id,timestamp,ocel_changed_field,Pickup Plan ID,Cargo ID,LPT,Axles,Scheduled Pickup Weight,Truck Status,Truck Weight
tr39,2024-05-17 17:47:07,Truck Weight,,,,,,,22246.4
tr17,2024-05-17 18:09:49,Truck Weight,,,,,,,11451.7
tr37,2024-05-17 18:19:52,Truck Status,,,,,,Available,
tr13,2024-05-17 19:10:12,Truck Weight,,,,,,,23811.0
tr20,2024-05-20 07:39:50,Truck Weight,,,,,,,14583.0
tr7,2024-05-20 07:46:03,Truck Weight,,,,,,,24012.3
tr28,2024-05-20 07:52:07,Truck Weight,,,,,,,14436.7
tr46,2024-05-20 08:01:24,Truck Weight,,,,,,,21243.0
tr38,2024-05-20 08:02:01,Truck Status,,,,,,Available,
tr6,2024-05-20 08:02:24,Truck Status,,,,,,Occupied,
tr6,2024-05-20 08:02:24,Pickup Plan ID,Pcp4,,,,,,
tr6,2024-05-20 08:02:24,Scheduled Pickup Weight,,,,,9500.5,,
tr6,2024-05-20 08:02:24,Cargo ID,,Cr16,,,,,
tr40,2024-05-20 08:14:09,Truck Status,,,,,,Available,
tr35,2024-05-20 08:58:48,Truck Status,,,,,,Available,
tr22,2024-05-20 09:02:42,Truck Status,,,,,,Available,
tr45,2024-05-20 09:10:04,Truck Weight,,,,,,,22216.7
tr33,2024-05-20 09:10:55,Truck Status,,,,,,Available,
tr38,2024-05-20 09:35:21,Truck Status,,,,,,Occupied,
tr38,2024-05-20 09:35:21,Pickup Plan ID,Pcp2,,,,,,
tr38,2024-05-20 09:35:21,Scheduled Pickup Weight,,,,,9388.9,,
tr38,2024-05-20 09:35:21,Cargo ID,,Cr11,,,,,
tr37,2024-05-20 09:46:40,Truck Status,,,,,,Occupied,
tr37,2024-05-20 09:46:40,Pickup Plan ID,Pcp8,,,,,,
tr37,2024-05-20 09:46:40,Scheduled Pickup Weight,,,,,9313.9,,
tr37,2024-05-20 09:46:40,Cargo ID,,Cr15,,,,,
tr46,2024-05-20 10:12:30,Truck Status,,,,,,Available,
tr4,2024-05-20 10:19:14,Truck Status,,,,,,Available,
tr29,2024-05-20 10:28:13,Truck Weight,,,,,,,12330.4
tr24,2024-05-20 10:43:06,Truck Weight,,,,,,,25165.7
tr35,2024-05-20 10:48:38,Truck Status,,,,,,Occupied,
tr35,2024-05-20 10:48:38,Pickup Plan ID,Pcp3,,,,,,
tr35,2024-05-20 10:48:38,Scheduled Pickup Weight,,,,,9402.4,,
tr35,2024-05-20 10:48:38,Cargo ID,,Cr18,,,,,
tr40,2024-05-20 10:52:16,Truck Status,,,,,,Occupied,
tr40,2024-05-20 10:52:16,Pickup Plan ID,Pcp2,,,,,,
tr40,2024-05-20 10:52:16,Scheduled Pickup Weight,,,,,9302.5,,
tr40,2024-05-20 10:52:16,Cargo ID,,Cr11,,,,,
tr45,2024-05-20 10:55:39,Truck Status,,,,,,Available,
tr22,2024-05-20 11:15:56,Truck Status,,,,,,Occupied,
tr22,2024-05-20 11:15:56,Pickup Plan ID,Pcp4,,,,,,
tr22,2024-05-20 11:15:56,Scheduled Pickup Weight,,,,,9381.9,,
tr22,2024-05-20 11:15:56,Cargo ID,,Cr16,,,,,
tr7,2024-05-20 11:38:48,Truck Status,,,,,,Available,
tr41,2024-05-20 11:52:55,Truck Weight,,,,,,,21658.0
tr43,2024-05-20 11:53:00,Truck Weight,,,,,,,21020.3
tr15,2024-05-20 12:16:23,Truck Weight,,,,,,,11418.8
tr46,2024-05-20 13:17:46,Truck Status,,,,,,Occupied,
tr46,2024-05-20 13:17:46,Pickup Plan ID,Pcp2,,,,,,
tr46,2024-05-20 13:17:46,Scheduled Pickup Weight,,,,,9315.6,,
tr46,2024-05-20 13:17:46,Cargo ID,,Cr11,,,,,
tr4,2024-05-20 13:29:50,Truck Status,,,,,,Occupied,
tr4,2024-05-20 13:29:50,Pickup Plan ID,Pcp4,,,,,,
tr4,2024-05-20 13:29:50,Scheduled Pickup Weight,,,,,9368.6,,
tr4,2024-05-20 13:29:50,Cargo ID,,Cr16,,,,,
tr37,2024-05-20 13:52:14,Truck Weight,,,,,,,15965.8
tr33,2024-05-20 14:14:17,Truck Status,,,,,,Occupied,
tr33,2024-05-20 14:14:17,Pickup Plan ID,Pcp8,,,,,,
tr33,2024-05-20 14:14:17,Scheduled Pickup Weight,,,,,9408.2,,
tr33,2024-05-20 14:14:17,Cargo ID,,Cr15,,,,,
tr3,2024-05-20 14:24:22,Truck Weight,,,,,,,25068.1
tr24,2024-05-20 14:38:21,Truck Status,,,,,,Available,
tr9,2024-05-20 14:38:36,Truck Weight,,,,,,,25521.5
tr36,2024-05-20 14:49:40,Truck Weight,,,,,,,23552.1
tr32,2024-05-20 14:50:03,Truck Weight,,,,,,,24191.7
tr45,2024-05-20 14:57:57,Truck Status,,,,,,Occupied,
tr45,2024-05-20 14:57:57,Pickup Plan ID,Pcp2,,,,,,
tr45,2024-05-20 14:57:57,Scheduled Pickup Weight,,,,,9425.2,,
tr45,2024-05-20 14:57:57,Cargo ID,,Cr11,,,,,
tr27,2024-05-20 15:09:52,Truck Weight,,,,,,,12628.2
tr31,2024-05-20 15:18:19,Truck Weight,,,,,,,22656.4
tr3,2024-05-20 15:46:31,Truck Status,,,,,,Available,
tr21,2024-05-20 16:22:06,Truck Weight,,,,,,,25503.7
tr24,2024-05-20 16:26:07,Truck Status,,,,,,Occupied,
tr24,2024-05-20 16:26:07,Pickup Plan ID,Pcp8,,,,,,
tr24,2024-05-20 16:26:07,Scheduled Pickup Weight,,,,,9411.2,,
tr24,2024-05-20 16:26:07,Cargo ID,,Cr15,,,,,
tr38,2024-05-20 16:30:05,Truck Weight,,,,,,,16299.8
tr35,2024-05-20 16:35:19,Truck Weight,,,,,,,11945.5
tr12,2024-05-20 16:37:54,Truck Weight,,,,,,,22752.2
tr30,2024-05-20 16:41:03,Truck Weight,,,,,,,25344.7
tr2,2024-05-20 16:43:46,Truck Weight,,,,,,,23251.6
tr9,2024-05-20 16:47:42,Truck Status,,,,,,Available,
tr49,2024-05-20 17:07:45,Truck Weight,,,,,,,25982.8
tr18,2024-05-20 17:16:57,Truck Weight,,,,,,,25680.1
tr10,2024-05-20 17:35:10,Truck Weight,,,,,,,16413.2
tr41,2024-05-20 17:39:40,Truck Status,,,,,,Available,
tr11,2024-05-20 17:44:47,Truck Weight,,,,,,,23936.5
tr43,2024-05-20 18:01:32,Truck Status,,,,,,Available,
tr31,2024-05-20 18:06:47,Truck Status,,,,,,Available,
tr36,2024-05-20 18:12:36,Truck Status,,,,,,Available,
tr7,2024-05-20 18:14:27,Truck Status,,,,,,Occupied,
tr7,2024-05-20 18:14:27,Pickup Plan ID,Pcp3,,,,,,
tr7,2024-05-20 18:14:27,Scheduled Pickup Weight,,,,,9497.1,,
tr7,2024-05-20 18:14:27,Cargo ID,,Cr18,,,,,
tr32,2024-05-20 18:33:04,Truck Status,,,,,,Available,
tr12,2024-05-21 08:03:59,Truck Status,,,,,,Available,
tr33,2024-05-21 08:06:45,Truck Weight,,,,,,,14833.3
tr34,2024-05-21 08:15:52,Truck Weight,,,,,,,23840.1
tr30,2024-05-21 08:22:32,Truck Status,,,,,,Available,
tr36,2024-05-21 08:42:46,Truck Status,,,,,,Occupied,
tr36,2024-05-21 08:42:46,Pickup Plan ID,Pcp8,,,,,,
tr36,2024-05-21 08:42:46,Scheduled Pickup Weight,,,,,9387.7,,
tr36,2024-05-21 08:42:46,Cargo ID,,Cr15,,,,,
tr22,2024-05-21 08:43:05,Truck Weight,,,,,,,11784.6
tr2,2024-05-21 08:59:03,Truck Status,,,,,,Available,
tr6,2024-05-21 09:01:27,Truck Weight,,,,,,,16382.0
tr41,2024-05-21 09:01:33,Truck Status,,,,,,Occupied,
tr41,2024-05-21 09:01:33,Pickup Plan ID,Pcp5,,,,,,
tr41,2024-05-21 09:01:33,Scheduled Pickup Weight,,,,,9568.0,,
tr41,2024-05-21 09:01:33,Cargo ID,,Cr7,,,,,
tr49,2024-05-21 09:18:04,Truck Status,,,,,,Available,
tr43,2024-05-21 09:28:17,Truck Status,,,,,,Occupied,
tr43,2024-05-21 09:28:17,Pickup Plan ID,Pcp5,,,,,,
tr43,2024-05-21 09:28:17,Scheduled Pickup Weight,,,,,9427.0,,
tr43,2024-05-21 09:28:17,Cargo ID,,Cr7,,,,,
tr31,2024-05-21 09:29:37,Truck Status,,,,,,Occupied,
tr31,2024-05-21 09:29:37,Pickup Plan ID,Pcp6,,,,,,
tr31,2024-05-21 09:29:37,Scheduled Pickup Weight,,,,,9307.7,,
tr31,2024-05-21 09:29:37,Cargo ID,,Cr19,,,,,
tr24,2024-05-21 09:31:50,Truck Weight,,,,,,,11977.5
tr18,2024-05-21 09:42:33,Truck Status,,,,,,Available,
tr3,2024-05-21 09:46:50,Truck Status,,,,,,Occupied,
tr3,2024-05-21 09:46:50,Pickup Plan ID,Pcp2,,,,,,
tr3,2024-05-21 09:46:50,Scheduled Pickup Weight,,,,,9396.9,,
tr3,2024-05-21 09:46:50,Cargo ID,,Cr11,,,,,
tr9,2024-05-21 09:48:19,Truck Status,,,,,,Occupied,
tr9,2024-05-21 09:48:19,Pickup Plan ID,Pcp6,,,,,,
tr9,2024-05-21 09:48:19,Scheduled Pickup Weight,,,,,9447.8,,
tr9,2024-05-21 09:48:19,Cargo ID,,Cr19,,,,,
tr30,2024-05-21 09:49:56,Truck Status,,,,,,Occupied,
tr30,2024-05-21 09:49:56,Pickup Plan ID,Pcp3,,,,,,
tr30,2024-05-21 09:49:56,Scheduled Pickup Weight,,,,,9529.0,,
tr30,2024-05-21 09:49:56,Cargo ID,,Cr18,,,,,
tr32,2024-05-21 10:01:37,Truck Status,,,,,,Occupied,
tr32,2024-05-21 10:01:37,Pickup Plan ID,Pcp8,,,,,,
tr32,2024-05-21 10:01:37,Scheduled Pickup Weight,,,,,9553.7,,
tr32,2024-05-21 10:01:37,Cargo ID,,Cr15,,,,,
tr12,2024-05-21 10:19:11,Truck Status,,,,,,Occupied,
tr12,2024-05-21 10:19:11,Pickup Plan ID,Pcp5,,,,,,
tr12,2024-05-21 10:19:11,Scheduled Pickup Weight,,,,,9445.2,,
tr12,2024-05-21 10:19:11,Cargo ID,,Cr7,,,,,
tr2,2024-05-21 10:47:31,Truck Status,,,,,,Occupied,
tr2,2024-05-21 10:47:31,Pickup Plan ID,Pcp5,,,,,,
tr2,2024-05-21 10:47:31,Scheduled Pickup Weight,,,,,9402.5,,
tr2,2024-05-21 10:47:31,Cargo ID,,Cr7,,,,,
tr34,2024-05-21 10:48:26,Truck Status,,,,,,Available,
tr12,2024-05-21 10:50:47,Truck Weight,,,,,,,14456.2
tr46,2024-05-21 10:51:46,Truck Weight,,,,,,,15146.0
tr20,2024-05-21 11:02:51,Truck Weight,,,,,,,23965.4
tr21,2024-05-21 11:03:59,Truck Status,,,,,,Available,
tr4,2024-05-21 11:15:28,Truck Weight,,,,,,,14679.2
tr7,2024-05-21 11:33:54,Truck Weight,,,,,,,14827.9
tr18,2024-05-21 11:37:17,Truck Status,,,,,,Occupied,
tr18,2024-05-21 11:37:17,Pickup Plan ID,Pcp3,,,,,,
tr18,2024-05-21 11:37:17,Scheduled Pickup Weight,,,,,9319.2,,
tr18,2024-05-21 11:37:17,Cargo ID,,Cr18,,,,,
tr40,2024-05-21 11:40:21,Truck Weight,,,,,,,12701.6
tr45,2024-05-21 11:54:42,Truck Weight,,,,,,,11459.8
tr5,2024-05-21 12:00:19,Truck Weight,,,,,,,23642.1
tr9,2024-05-21 12:36:34,Truck Weight,,,,,,,15271.1
tr49,2024-05-21 13:30:21,Truck Status,,,,,,Occupied,
tr49,2024-05-21 13:30:21,Pickup Plan ID,Pcp3,,,,,,
tr49,2024-05-21 13:30:21,Scheduled Pickup Weight,,,,,9503.0,,
tr49,2024-05-21 13:30:21,Cargo ID,,Cr18,,,,,
tr31,2024-05-21 13:38:02,Truck Weight,,,,,,,14787.1
tr26,2024-05-21 13:49:48,Truck Weight,,,,,,,23463.3
tr30,2024-05-21 13:55:56,Truck Weight,,,,,,,12717.4
tr25,2024-05-21 14:00:23,Truck Weight,,,,,,,23430.7
tr42,2024-05-21 14:09:39,Truck Weight,,,,,,,23350.8
tr3,2024-05-21 14:15:04,Truck Weight,,,,,,,15596.7
tr34,2024-05-21 14:21:17,Truck Status,,,,,,Occupied,
tr34,2024-05-21 14:21:17,Pickup Plan ID,Pcp3,,,,,,
tr34,2024-05-21 14:21:17,Scheduled Pickup Weight,,,,,9377.3,,
tr34,2024-05-21 14:21:17,Cargo ID,,Cr18,,,,,
tr2,2024-05-21 14:24:24,Truck Weight,,,,,,,14986.7
tr17,2024-05-21 14:38:02,Truck Weight,,,,,,,20828.2
tr19,2024-05-21 14:44:16,Truck Weight,,,,,,,20533.5
tr28,2024-05-21 14:49:55,Truck Weight,,,,,,,23791.3
tr20,2024-05-21 14:51:20,Truck Status,,,,,,Available,
tr5,2024-05-21 14:59:52,Truck Status,,,,,,Available,
tr36,2024-05-21 15:27:30,Truck Weight,,,,,,,15319.5
tr17,2024-05-21 15:46:44,Truck Status,,,,,,Available,
tr21,2024-05-21 15:55:13,Truck Status,,,,,,Occupied,
tr21,2024-05-21 15:55:13,Pickup Plan ID,Pcp2,,,,,,
tr21,2024-05-21 15:55:13,Scheduled Pickup Weight,,,,,9361.5,,
tr21,2024-05-21 15:55:13,Cargo ID,,Cr11,,,,,
tr43,2024-05-21 16:25:37,Truck Weight,,,,,,,12461.3
tr42,2024-05-21 16:57:25,Truck Status,,,,,,Available,
tr25,2024-05-21 16:59:08,Truck Status,,,,,,Available,
tr48,2024-05-21 17:00:10,Truck Weight,,,,,,,23427.7
tr20,2024-05-21 17:09:22,Truck Status,,,,,,Occupied,
tr20,2024-05-21 17:09:22,Pickup Plan ID,Pcp3,,,,,,
tr20,2024-05-21 17:09:22,Scheduled Pickup Weight,,,,,9487.9,,
tr20,2024-05-21 17:09:22,Cargo ID,,Cr18,,,,,
tr8,2024-05-21 17:49:36,Truck Weight,,,,,,,25135.3
tr19,2024-05-21 17:56:43,Truck Status,,,,,,Available,
tr18,2024-05-21 18:28:22,Truck Weight,,,,,,,12766.2
tr5,2024-05-21 18:56:01,Truck Status,,,,,,Occupied,
tr5,2024-05-21 18:56:01,Pickup Plan ID,Pcp5,,,,,,
tr5,2024-05-21 18:56:01,Scheduled Pickup Weight,,,,,9532.5,,
tr5,2024-05-21 18:56:01,Cargo ID,,Cr7,,,,,
tr49,2024-05-21 19:16:31,Truck Weight,,,,,,,11327.3
tr28,2024-05-22 07:28:39,Truck Status,,,,,,Available,
tr32,2024-05-22 08:02:23,Truck Weight,,,,,,,14754.8
tr26,2024-05-22 08:12:35,Truck Status,,,,,,Available,
tr41,2024-05-22 08:30:34,Truck Weight,,,,,,,15227.1
tr25,2024-05-22 08:42:56,Truck Status,,,,,,Occupied,
tr25,2024-05-22 08:42:56,Pickup Plan ID,Pcp4,,,,,,
tr25,2024-05-22 08:42:56,Scheduled Pickup Weight,,,,,9519.3,,
tr25,2024-05-22 08:42:56,Cargo ID,,Cr16,,,,,
tr11,2024-05-22 08:57:04,Truck Status,,,,,,Available,
tr48,2024-05-22 09:03:09,Truck Status,,,,,,Available,
tr42,2024-05-22 09:07:36,Truck Status,,,,,,Occupied,
tr42,2024-05-22 09:07:36,Pickup Plan ID,Pcp6,,,,,,
tr42,2024-05-22 09:07:36,Scheduled Pickup Weight,,,,,9286.8,,
tr42,2024-05-22 09:07:36,Cargo ID,,Cr19,,,,,
tr17,2024-05-22 09:29:27,Truck Status,,,,,,Occupied,
tr17,2024-05-22 09:29:27,Pickup Plan ID,Pcp8,,,,,,
tr17,2024-05-22 09:29:27,Scheduled Pickup Weight,,,,,9389.9,,
tr17,2024-05-22 09:29:27,Cargo ID,,Cr15,,,,,
tr34,2024-05-22 09:31:28,Truck Weight,,,,,,,13949.4
tr28,2024-05-22 10:09:50,Truck Status,,,,,,Occupied,
tr28,2024-05-22 10:09:50,Pickup Plan ID,Pcp3,,,,,,
tr28,2024-05-22 10:09:50,Scheduled Pickup Weight,,,,,9389.7,,
tr28,2024-05-22 10:09:50,Cargo ID,,Cr18,,,,,
tr4,2024-05-22 10:18:16,Truck Weight,,,,,,,24047.8
tr47,2024-05-22 10:20:45,Truck Weight,,,,,,,23922.9
tr48,2024-05-22 10:23:44,Truck Status,,,,,,Occupied,
tr48,2024-05-22 10:23:44,Pickup Plan ID,Pcp2,,,,,,
tr48,2024-05-22 10:23:44,Scheduled Pickup Weight,,,,,9405.6,,
tr48,2024-05-22 10:23:44,Cargo ID,,Cr11,,,,,
tr50,2024-05-22 10:29:46,Truck Weight,,,,,,,22088.8
tr42,2024-05-22 11:05:23,Truck Weight,,,,,,,15513.2
tr11,2024-05-22 11:13:25,Truck Status,,,,,,Occupied,
tr11,2024-05-22 11:13:25,Pickup Plan ID,Pcp3,,,,,,
tr11,2024-05-22 11:13:25,Scheduled Pickup Weight,,,,,9522.2,,
tr11,2024-05-22 11:13:25,Cargo ID,,Cr18,,,,,
tr17,2024-05-22 11:26:15,Truck Weight,,,,,,,13294.3
tr47,2024-05-22 11:32:52,Truck Status,,,,,,Available,
tr28,2024-05-22 11:40:57,Truck Weight,,,,,,,13480.1
tr26,2024-05-22 11:46:44,Truck Status,,,,,,Occupied,
tr26,2024-05-22 11:46:44,Pickup Plan ID,Pcp2,,,,,,
tr26,2024-05-22 11:46:44,Scheduled Pickup Weight,,,,,9334.9,,
tr26,2024-05-22 11:46:44,Cargo ID,,Cr11,,,,,
tr33,2024-05-22 11:47:27,Truck Weight,,,,,,,24241.5
tr16,2024-05-22 11:51:44,Truck Weight,,,,,,,23567.0
tr15,2024-05-22 11:55:47,Truck Weight,,,,,,,20986.7
tr10,2024-05-22 11:56:12,Truck Weight,,,,,,,25842.8
tr4,2024-05-22 12:04:29,Truck Status,,,,,,Available,
tr7,2024-05-22 12:10:03,Truck Weight,,,,,,,24325.0
tr29,2024-05-22 12:14:29,Truck Weight,,,,,,,21775.7
tr19,2024-05-22 12:17:30,Truck Status,,,,,,Occupied,
tr19,2024-05-22 12:17:30,Pickup Plan ID,Pcp3,,,,,,
tr19,2024-05-22 12:17:30,Scheduled Pickup Weight,,,,,9438.2,,
tr19,2024-05-22 12:17:30,Cargo ID,,Cr18,,,,,
tr38,2024-05-22 12:21:31,Truck Weight,,,,,,,25688.7
tr2,2024-05-22 12:39:59,Truck Weight,,,,,,,24389.2
tr33,2024-05-22 13:42:17,Truck Status,,,,,,Available,
tr6,2024-05-22 13:48:43,Truck Weight,,,,,,,25882.5
tr23,2024-05-22 13:59:20,Truck Weight,,,,,,,25040.4
tr45,2024-05-22 14:04:52,Truck Weight,,,,,,,20885.0
tr50,2024-05-22 14:13:49,Truck Status,,,,,,Available,
tr22,2024-05-22 14:24:29,Truck Weight,,,,,,,21166.5
tr47,2024-05-22 14:41:57,Truck Status,,,,,,Occupied,
tr47,2024-05-22 14:41:57,Pickup Plan ID,Pcp3,,,,,,
tr47,2024-05-22 14:41:57,Scheduled Pickup Weight,,,,,9393.1,,
tr47,2024-05-22 14:41:57,Cargo ID,,Cr18,,,,,
tr3,2024-05-22 14:51:40,Truck Weight,,,,,,,24993.6
tr45,2024-05-22 14:57:54,Truck Status,,,,,,Available,
tr48,2024-05-22 15:03:27,Truck Weight,,,,,,,16144.7
tr26,2024-05-22 15:38:51,Truck Weight,,,,,,,13797.1
tr31,2024-05-22 15:44:15,Truck Weight,,,,,,,24094.8
tr20,2024-05-22 15:50:53,Truck Weight,,,,,,,14686.2
tr40,2024-05-22 16:05:02,Truck Weight,,,,,,,22004.1
tr12,2024-05-22 16:07:04,Truck Weight,,,,,,,23901.4
tr29,2024-05-22 16:21:26,Truck Status,,,,,,Available,
tr44,2024-05-22 16:23:16,Truck Weight,,,,,,,25049.0
tr21,2024-05-22 16:26:30,Truck Weight,,,,,,,14310.1
tr6,2024-05-22 16:34:32,Truck Status,,,,,,Available,
tr10,2024-05-22 16:35:59,Truck Status,,,,,,Available,
tr22,2024-05-22 16:40:18,Truck Status,,,,,,Available,
tr50,2024-05-22 16:42:18,Truck Status,,,,,,Occupied,
tr50,2024-05-22 16:42:18,Pickup Plan ID,Pcp6,,,,,,
tr50,2024-05-22 16:42:18,Scheduled Pickup Weight,,,,,9281.5,,
tr50,2024-05-22 16:42:18,Cargo ID,,Cr19,,,,,
tr38,2024-05-22 16:53:18,Truck Status,,,,,,Available,
tr3,2024-05-22 16:53:41,Truck Status,,,,,,Available,
tr40,2024-05-22 16:55:34,Truck Status,,,,,,Available,
tr18,2024-05-22 16:58:52,Truck Weight,,,,,,,22085.4
tr2,2024-05-22 17:00:00,Truck Status,,,,,,Available,
tr5,2024-05-22 17:01:58,Truck Weight,,,,,,,11707.7
tr45,2024-05-22 17:10:12,Truck Status,,,,,,Occupied,
tr45,2024-05-22 17:10:12,Pickup Plan ID,Pcp2,,,,,,
tr45,2024-05-22 17:10:12,Scheduled Pickup Weight,,,,,9263.6,,
tr45,2024-05-22 17:10:12,Cargo ID,,Cr11,,,,,
tr7,2024-05-22 17:26:30,Truck Status,,,,,,Available,
tr15,2024-05-22 17:44:23,Truck Status,,,,,,Available,
tr11,2024-05-22 17:49:21,Truck Weight,,,,,,,13693.8
tr25,2024-05-22 18:10:58,Truck Weight,,,,,,,15536.1
tr24,2024-05-22 18:40:39,Truck Weight,,,,,,,21388.7
tr16,2024-05-22 18:42:39,Truck Status,,,,,,Available,
tr50,2024-05-22 19:33:05,Truck Weight,,,,,,,13167.7
tr12,2024-05-23 07:30:19,Truck Status,,,,,,Available,
tr19,2024-05-23 07:30:33,Truck Weight,,,,,,,11726.9
tr4,2024-05-23 07:39:40,Truck Status,,,,,,Occupied,
tr4,2024-05-23 07:39:40,Pickup Plan ID,Pcp3,,,,,,
tr4,2024-05-23 07:39:40,Scheduled Pickup Weight,,,,,9506.0,,
tr4,2024-05-23 07:39:40,Cargo ID,,Cr18,,,,,
tr31,2024-05-23 07:48:11,Truck Status,,,,,,Available,
tr33,2024-05-23 08:06:17,Truck Status,,,,,,Occupied,
tr33,2024-05-23 08:06:17,Pickup Plan ID,Pcp4,,,,,,
tr33,2024-05-23 08:06:17,Scheduled Pickup Weight,,,,,9409.8,,
tr33,2024-05-23 08:06:17,Cargo ID,,Cr16,,,,,
tr1,2024-05-23 08:06:38,Truck Weight,,,,,,,25395.5
tr44,2024-05-23 08:23:35,Truck Status,,,,,,Available,
tr23,2024-05-23 08:35:50,Truck Status,,,,,,Available,
tr7,2024-05-23 08:37:40,Truck Status,,,,,,Occupied,
tr7,2024-05-23 08:37:40,Pickup Plan ID,Pcp5,,,,,,
tr7,2024-05-23 08:37:40,Scheduled Pickup Weight,,,,,9449.5,,
tr7,2024-05-23 08:37:40,Cargo ID,,Cr7,,,,,
tr8,2024-05-23 08:49:56,Truck Status,,,,,,Available,
tr38,2024-05-23 08:55:44,Truck Status,,,,,,Occupied,
tr38,2024-05-23 08:55:44,Pickup Plan ID,Pcp3,,,,,,
tr38,2024-05-23 08:55:44,Scheduled Pickup Weight,,,,,9527.0,,
tr38,2024-05-23 08:55:44,Cargo ID,,Cr18,,,,,
tr18,2024-05-23 09:05:28,Truck Status,,,,,,Available,
tr13,2024-05-23 09:07:05,Truck Status,,,,,,Available,
tr2,2024-05-23 09:07:08,Truck Status,,,,,,Occupied,
tr2,2024-05-23 09:07:08,Pickup Plan ID,Pcp4,,,,,,
tr2,2024-05-23 09:07:08,Scheduled Pickup Weight,,,,,9398.1,,
tr2,2024-05-23 09:07:08,Cargo ID,,Cr16,,,,,
tr40,2024-05-23 09:14:23,Truck Status,,,,,,Occupied,
tr40,2024-05-23 09:14:23,Pickup Plan ID,Pcp6,,,,,,
tr40,2024-05-23 09:14:23,Scheduled Pickup Weight,,,,,9498.4,,
tr40,2024-05-23 09:14:23,Cargo ID,,Cr19,,,,,
tr22,2024-05-23 09:27:31,Truck Status,,,,,,Occupied,
tr22,2024-05-23 09:27:31,Pickup Plan ID,Pcp8,,,,,,
tr22,2024-05-23 09:27:31,Scheduled Pickup Weight,,,,,9475.7,,
tr22,2024-05-23 09:27:31,Cargo ID,,Cr15,,,,,
tr12,2024-05-23 09:39:54,Truck Status,,,,,,Occupied,
tr12,2024-05-23 09:39:54,Pickup Plan ID,Pcp6,,,,,,
tr12,2024-05-23 09:39:54,Scheduled Pickup Weight,,,,,9340.3,,
tr12,2024-05-23 09:39:54,Cargo ID,,Cr19,,,,,
tr39,2024-05-23 09:46:10,Truck Status,,,,,,Available,
tr42,2024-05-23 09:54:57,Truck Weight,,,,,,,24800.0
tr45,2024-05-23 09:58:01,Truck Weight,,,,,,,14383.5
tr29,2024-05-23 10:12:33,Truck Status,,,,,,Occupied,
tr29,2024-05-23 10:12:33,Pickup Plan ID,Pcp3,,,,,,
tr29,2024-05-23 10:12:33,Scheduled Pickup Weight,,,,,9495.6,,
tr29,2024-05-23 10:12:33,Cargo ID,,Cr18,,,,,
tr15,2024-05-23 10:29:09,Truck Status,,,,,,Occupied,
tr15,2024-05-23 10:29:09,Pickup Plan ID,Pcp2,,,,,,
tr15,2024-05-23 10:29:09,Scheduled Pickup Weight,,,,,9211.2,,
tr15,2024-05-23 10:29:09,Cargo ID,,Cr11,,,,,
tr6,2024-05-23 10:31:37,Truck Status,,,,,,Occupied,
tr6,2024-05-23 10:31:37,Pickup Plan ID,Pcp5,,,,,,
tr6,2024-05-23 10:31:37,Scheduled Pickup Weight,,,,,9514.1,,
tr6,2024-05-23 10:31:37,Cargo ID,,Cr7,,,,,
tr23,2024-05-23 10:35:15,Truck Status,,,,,,Occupied,
tr23,2024-05-23 10:35:15,Pickup Plan ID,Pcp8,,,,,,
tr23,2024-05-23 10:35:15,Scheduled Pickup Weight,,,,,9364.4,,
tr23,2024-05-23 10:35:15,Cargo ID,,Cr15,,,,,
tr47,2024-05-23 10:38:45,Truck Weight,,,,,,,16478.6
tr44,2024-05-23 10:44:24,Truck Status,,,,,,Occupied,
tr44,2024-05-23 10:44:24,Pickup Plan ID,Pcp8,,,,,,
tr44,2024-05-23 10:44:24,Scheduled Pickup Weight,,,,,9547.2,,
tr44,2024-05-23 10:44:24,Cargo ID,,Cr15,,,,,
tr8,2024-05-23 10:47:01,Truck Status,,,,,,Occupied,
tr8,2024-05-23 10:47:01,Pickup Plan ID,Pcp4,,,,,,
tr8,2024-05-23 10:47:01,Scheduled Pickup Weight,,,,,9406.1,,
tr8,2024-05-23 10:47:01,Cargo ID,,Cr16,,,,,
tr22,2024-05-23 10:52:49,Truck Weight,,,,,,,15444.8
tr14,2024-05-23 10:53:37,Truck Weight,,,,,,,25734.5
tr1,2024-05-23 10:55:22,Truck Status,,,,,,Available,
tr18,2024-05-23 10:57:10,Truck Status,,,,,,Occupied,
tr18,2024-05-23 10:57:10,Pickup Plan ID,Pcp4,,,,,,
tr18,2024-05-23 10:57:10,Scheduled Pickup Weight,,,,,9526.4,,
tr18,2024-05-23 10:57:10,Cargo ID,,Cr16,,,,,
tr3,2024-05-23 10:57:42,Truck Status,,,,,,Occupied,
tr3,2024-05-23 10:57:42,Pickup Plan ID,Pcp5,,,,,,
tr3,2024-05-23 10:57:42,Scheduled Pickup Weight,,,,,9588.9,,
tr3,2024-05-23 10:57:42,Cargo ID,,Cr7,,,,,
tr49,2024-05-23 11:39:39,Truck Weight,,,,,,,20830.3
tr39,2024-05-23 11:41:05,Truck Status,,,,,,Occupied,
tr39,2024-05-23 11:41:05,Pickup Plan ID,Pcp4,,,,,,
tr39,2024-05-23 11:41:05,Scheduled Pickup Weight,,,,,9522.3,,
tr39,2024-05-23 11:41:05,Cargo ID,,Cr16,,,,,
